dt,winning_bid_max,winning_bid_min,winning_bid_mean,auction_trading_volume,auction_lots_count,all_auctions_lots_count,auction_name,auction_slug
2016-12-01,6800.0,5.0,212.48,789790.0,3717,9915,Scotch Whisky Auctions,scotchwhiskyauctions
2016-12-01,14000.0,3.0,259.28,899433.0,3469,9915,Whisky Auctioneer,whiskyauctioneer
2016-12-01,2300.0,1.0,109.58,59174.5,540,9915,Whisky Hammer,whisky-hammer
2016-12-01,14300.0,5.0,333.46,319120.5,957,9915,Whisky-Online Auctions,whisky-online-auctions
2016-11-01,2685.0,109.0,794.97,51673.0,65,16312,Bonhams Whisky Auction,bonhams
2016-11-01,7150.0,5.0,197.17,218666.84,1109,16312,Just Whisky Auctions,just-whisky
2016-11-01,6300.0,35.0,322.8,85220.0,264,16312,McTear’s Whisky Auction,mctears
2016-11-01,67500.0,5.0,257.48,1263450.0,4907,16312,Scotch Whisky Auctions,scotchwhiskyauctions
2016-11-01,3410.4,60.9,491.85,33445.6,68,16312,Waddington's Whisky Auction,waddingtons-whisky-auction
2016-11-01,14100.0,2.0,252.25,236355.0,937,16312,Whisky.Auction,whiskyauction
2016-11-01,11659.0,0.9,262.35,1044428.4,3981,16312,WhiskyAuction.com,whiskyauctioncom
2016-11-01,8200.0,2.0,246.78,620664.0,2515,16312,Whisky Auctioneer,whiskyauctioneer
2016-11-01,4250.0,6.0,138.83,79273.5,571,16312,Whisky Hammer,whisky-hammer
2016-11-01,8200.0,1.0,156.34,296272.0,1895,16312,Whisky-Online Auctions,whisky-online-auctions
2016-10-01,55000.0,100.0,1286.37,248270.0,193,14567,Bonhams Whisky Auction,bonhams
2016-10-01,4575.0,2.5,181.62,251002.53,1382,14567,Just Whisky Auctions,just-whisky
2016-10-01,8500.0,25.0,431.82,110115.0,255,14567,McTear’s Whisky Auction,mctears
2016-10-01,7600.0,5.0,185.77,962465.0,5181,14567,Scotch Whisky Auctions,scotchwhiskyauctions
2016-10-01,62600.0,2.0,412.36,291536.5,707,14567,Whisky.Auction,whiskyauction
2016-10-01,8225.6,0.9,230.47,820924.9,3562,14567,WhiskyAuction.com,whiskyauctioncom
2016-10-01,5901.0,2.0,229.52,525150.0,2288,14567,Whisky Auctioneer,whiskyauctioneer
2016-10-01,2100.0,10.0,173.81,38759.5,223,14567,Whisky Hammer,whisky-hammer
2016-10-01,15200.0,5.0,275.67,213921.5,776,14567,Whisky-Online Auctions,whisky-online-auctions
2016-09-01,5025.0,2.5,190.85,177868.88,932,12877,Just Whisky Auctions,just-whisky
2016-09-01,3600.0,30.0,246.76,75755.0,307,12877,McTear’s Whisky Auction,mctears
2016-09-01,19000.0,5.0,222.62,801650.0,3601,12877,Scotch Whisky Auctions,scotchwhiskyauctions
2016-09-01,12600.0,2.0,286.26,191797.5,670,12877,Whisky.Auction,whiskyauction
2016-09-01,6163.1,0.8,215.55,809396.8,3755,12877,WhiskyAuction.com,whiskyauctioncom
2016-09-01,17500.0,0.25,231.95,540437.75,2330,12877,Whisky Auctioneer,whiskyauctioneer
2016-09-01,1800.0,6.0,147.64,28790.0,195,12877,Whisky Hammer,whisky-hammer
2016-09-01,10300.0,7.0,195.71,212733.0,1087,12877,Whisky-Online Auctions,whisky-online-auctions
2016-08-01,89520.0,348.0,3102.11,725894.0,234,12259,Bonhams Whisky Auction,bonhams
2016-08-01,17675.0,2.5,189.6,198705.74,1048,12259,Just Whisky Auctions,just-whisky
2016-08-01,5500.0,25.0,288.36,84200.0,292,12259,McTear’s Whisky Auction,mctears
2016-08-01,16000.0,5.0,217.77,694905.0,3191,12259,Scotch Whisky Auctions,scotchwhiskyauctions
2016-08-01,7400.0,2.0,250.87,159052.5,634,12259,Whisky.Auction,whiskyauction
2016-08-01,3882.8,0.8,211.07,611477.5,2897,12259,WhiskyAuction.com,whiskyauctioncom
2016-08-01,7900.0,0.25,267.97,497625.5,1857,12259,Whisky Auctioneer,whiskyauctioneer
2016-08-01,1800.0,5.0,153.52,27940.0,182,12259,Whisky Hammer,whisky-hammer
2016-08-01,14600.0,1.0,97.83,188228.75,1924,12259,Whisky-Online Auctions,whisky-online-auctions
2016-07-01,4125.0,5.0,166.64,214627.76,1288,13446,Just Whisky Auctions,just-whisky
2016-07-01,6000.0,15.0,226.82,68045.0,300,13446,McTear’s Whisky Auction,mctears
2016-07-01,17500.0,5.0,202.49,841940.0,4158,13446,Scotch Whisky Auctions,scotchwhiskyauctions
2016-07-01,7600.0,2.0,363.28,221238.5,609,13446,Whisky.Auction,whiskyauction
2016-07-01,5503.3,0.8,191.03,637265.2,3336,13446,WhiskyAuction.com,whiskyauctioncom
2016-07-01,16300.0,0.0,243.68,670850.75,2753,13446,Whisky Auctioneer,whiskyauctioneer
2016-07-01,5500.0,3.0,216.02,46011.5,213,13446,Whisky Hammer,whisky-hammer
2016-07-01,6200.0,4.0,150.05,118390.5,789,13446,Whisky-Online Auctions,whisky-online-auctions
2016-06-01,14000.0,120.0,973.39,218040.0,224,11895,Bonhams Whisky Auction,bonhams
2016-06-01,7925.0,5.0,170.69,176660.37,1035,11895,Just Whisky Auctions,just-whisky
2016-06-01,1700.0,20.0,236.2,65900.0,279,11895,McTear’s Whisky Auction,mctears
2016-06-01,9600.0,5.0,176.97,502585.0,2840,11895,Scotch Whisky Auctions,scotchwhiskyauctions
2016-06-01,5000.0,2.0,330.78,194827.0,589,11895,Whisky.Auction,whiskyauction
2016-06-01,6842.3,0.8,189.69,631479.1,3329,11895,WhiskyAuction.com,whiskyauctioncom
2016-06-01,6500.0,3.0,226.29,573879.0,2536,11895,Whisky Auctioneer,whiskyauctioneer
2016-06-01,1075.0,8.0,129.51,24995.5,193,11895,Whisky Hammer,whisky-hammer
2016-06-01,25100.0,5.0,281.9,245250.5,870,11895,Whisky-Online Auctions,whisky-online-auctions
2016-05-01,4476.0,139.0,710.33,38358.0,54,11184,Bonhams Whisky Auction,bonhams
2016-05-01,6200.0,2.5,139.72,206926.95,1481,11184,Just Whisky Auctions,just-whisky
2016-05-01,6800.0,5.0,163.66,493285.0,3014,11184,Scotch Whisky Auctions,scotchwhiskyauctions
2016-05-01,5000.0,2.0,334.23,215246.0,644,11184,Whisky.Auction,whiskyauction
2016-05-01,6684.8,0.8,153.91,469746.4,3052,11184,WhiskyAuction.com,whiskyauctioncom
2016-05-01,18700.0,4.0,248.56,515760.0,2075,11184,Whisky Auctioneer,whiskyauctioneer
2016-05-01,1650.0,1.0,180.83,30380.0,168,11184,Whisky Hammer,whisky-hammer
2016-05-01,8200.0,5.0,199.15,138607.5,696,11184,Whisky-Online Auctions,whisky-online-auctions
2016-04-01,5475.0,2.5,183.93,178962.94,973,11521,Just Whisky Auctions,just-whisky
2016-04-01,8500.0,30.0,251.36,93005.0,370,11521,McTear’s Whisky Auction,mctears
2016-04-01,6600.0,5.0,161.31,406010.0,2517,11521,Scotch Whisky Auctions,scotchwhiskyauctions
2016-04-01,4300.0,2.0,276.35,142043.0,514,11521,Whisky.Auction,whiskyauction
2016-04-01,5811.7,0.8,183.26,675140.6,3684,11521,WhiskyAuction.com,whiskyauctioncom
2016-04-01,17800.0,0.0,241.78,530462.0,2194,11521,Whisky Auctioneer,whiskyauctioneer
2016-04-01,3300.0,10.0,203.75,41157.5,202,11521,Whisky Hammer,whisky-hammer
2016-04-01,6500.0,5.0,188.8,201446.0,1067,11521,Whisky-Online Auctions,whisky-online-auctions
2016-03-01,12000.0,100.0,744.11,146590.0,197,11297,Bonhams Whisky Auction,bonhams
2016-03-01,15025.0,2.5,173.85,190712.94,1097,11297,Just Whisky Auctions,just-whisky
2016-03-01,7000.0,25.0,232.97,47060.0,202,11297,McTear’s Whisky Auction,mctears
2016-03-01,9000.0,5.0,179.1,505420.0,2822,11297,Scotch Whisky Auctions,scotchwhiskyauctions
2016-03-01,10400.0,2.0,197.47,102487.5,519,11297,Whisky.Auction,whiskyauction
2016-03-01,5528.4,0.8,172.05,481904.7,2801,11297,WhiskyAuction.com,whiskyauctioncom
2016-03-01,9500.0,2.0,265.44,518413.0,1953,11297,Whisky Auctioneer,whiskyauctioneer
2016-03-01,1875.0,5.0,136.62,28417.59,208,11297,Whisky Hammer,whisky-hammer
2016-03-01,5900.0,1.0,90.75,135945.25,1498,11297,Whisky-Online Auctions,whisky-online-auctions
2016-02-01,6075.0,5.0,158.95,188994.42,1189,11299,Just Whisky Auctions,just-whisky
2016-02-01,7500.0,15.0,259.92,67840.0,261,11299,McTear’s Whisky Auction,mctears
2016-02-01,7200.0,5.0,166.1,573050.0,3450,11299,Scotch Whisky Auctions,scotchwhiskyauctions
2016-02-01,1607.6,50.2,525.66,21552.0,41,11299,Waddington's Whisky Auction,waddingtons-whisky-auction
2016-02-01,4000.0,2.0,177.59,107799.0,607,11299,Whisky.Auction,whiskyauction
2016-02-01,4985.7,0.8,204.83,553450.5,2702,11299,WhiskyAuction.com,whiskyauctioncom
2016-02-01,7700.0,2.0,233.38,548899.0,2352,11299,Whisky Auctioneer,whiskyauctioneer
2016-02-01,12100.0,2.0,200.11,139474.0,697,11299,Whisky-Online Auctions,whisky-online-auctions
2016-01-01,39786.0,278.0,2050.98,447113.0,218,12604,Bonhams Whisky Auction,bonhams
2016-01-01,15025.0,7.5,216.39,146495.72,677,12604,Just Whisky Auctions,just-whisky
2016-01-01,3400.0,8.0,183.06,56566.0,309,12604,McTear’s Whisky Auction,mctears
2016-01-01,17500.0,5.0,190.57,951920.0,4995,12604,Scotch Whisky Auctions,scotchwhiskyauctions
2016-01-01,3000.0,3.0,194.3,106866.0,550,12604,Whisky.Auction,whiskyauction
2016-01-01,6449.8,0.7,188.47,745975.5,3958,12604,WhiskyAuction.com,whiskyauctioncom
2016-01-01,8000.0,5.0,262.67,323342.0,1231,12604,Whisky Auctioneer,whiskyauctioneer
2016-01-01,5500.0,5.0,201.27,134046.5,666,12604,Whisky-Online Auctions,whisky-online-auctions
2015-12-01,14000.0,100.0,1300.26,200240.0,154,7338,Bonhams Whisky Auction,bonhams
2015-12-01,7225.0,5.0,172.25,210147.1,1220,7338,Just Whisky Auctions,just-whisky
2015-12-01,1800.0,10.0,174.8,52440.0,300,7338,McTear’s Whisky Auction,mctears
2015-12-01,4500.0,5.0,179.96,342275.0,1902,7338,Scotch Whisky Auctions,scotchwhiskyauctions
2015-12-01,3400.0,2.0,153.75,93789.0,610,7338,Whisky.Auction,whiskyauction
2015-12-01,15100.0,2.0,205.59,415495.0,2021,7338,Whisky Auctioneer,whiskyauctioneer
2015-12-01,8500.0,6.0,208.8,236151.0,1131,7338,Whisky-Online Auctions,whisky-online-auctions
2015-11-01,16959.0,99.0,1708.21,345059.0,202,12620,Bonhams Whisky Auction,bonhams
2015-11-01,6000.0,5.0,127.31,145393.33,1142,12620,Just Whisky Auctions,just-whisky
2015-11-01,20000.0,10.0,268.45,70335.0,262,12620,McTear’s Whisky Auction,mctears
2015-11-01,23000.0,5.0,173.52,583720.0,3364,12620,Scotch Whisky Auctions,scotchwhiskyauctions
2015-11-01,5600.0,2.0,176.81,117581.5,665,12620,Whisky.Auction,whiskyauction
2015-11-01,7097.2,0.7,204.31,627021.9,3069,12620,WhiskyAuction.com,whiskyauctioncom
2015-11-01,10500.0,4.0,193.99,380803.0,1963,12620,Whisky Auctioneer,whiskyauctioneer
2015-11-01,8800.0,1.0,83.08,162262.0,1953,12620,Whisky-Online Auctions,whisky-online-auctions
2015-10-01,11000.0,100.0,952.5,129540.0,136,10600,Bonhams Whisky Auction,bonhams
2015-10-01,3275.0,2.5,157.45,142180.02,903,10600,Just Whisky Auctions,just-whisky
2015-10-01,4200.0,20.0,178.2,54885.0,308,10600,McTear’s Whisky Auction,mctears
2015-10-01,9000.0,5.0,166.65,467130.0,2803,10600,Scotch Whisky Auctions,scotchwhiskyauctions
2015-10-01,9700.0,2.0,201.86,96491.0,478,10600,Whisky.Auction,whiskyauction
2015-10-01,7463.6,0.7,178.4,627596.5,3518,10600,WhiskyAuction.com,whiskyauctioncom
2015-10-01,9400.0,4.0,242.73,400265.0,1649,10600,Whisky Auctioneer,whiskyauctioneer
2015-10-01,4100.0,5.0,154.15,124090.0,805,10600,Whisky-Online Auctions,whisky-online-auctions
2015-09-01,12545.0,2.5,176.47,139409.21,790,9126,Just Whisky Auctions,just-whisky
2015-09-01,18000.0,15.0,265.51,75935.0,286,9126,McTear’s Whisky Auction,mctears
2015-09-01,9000.0,5.0,190.34,398755.0,2095,9126,Scotch Whisky Auctions,scotchwhiskyauctions
2015-09-01,8600.0,2.0,161.38,74718.5,463,9126,Whisky.Auction,whiskyauction
2015-09-01,7381.7,0.7,192.51,736551.1,3826,9126,WhiskyAuction.com,whiskyauctioncom
2015-09-01,4100.0,7.0,240.35,238185.0,991,9126,Whisky Auctioneer,whiskyauctioneer
2015-09-01,5500.0,10.0,275.2,185760.0,675,9126,Whisky-Online Auctions,whisky-online-auctions
2015-08-01,308348.0,248.0,3753.49,1302461.0,347,9762,Bonhams Whisky Auction,bonhams
2015-08-01,2725.0,5.0,128.77,122070.04,948,9762,Just Whisky Auctions,just-whisky
2015-08-01,3400.0,15.0,227.17,74965.0,330,9762,McTear’s Whisky Auction,mctears
2015-08-01,7800.0,5.0,211.42,518825.0,2454,9762,Scotch Whisky Auctions,scotchwhiskyauctions
2015-08-01,5900.0,0.5,179.53,73427.5,409,9762,Whisky.Auction,whiskyauction
2015-08-01,11720.7,0.7,145.17,480063.2,3307,9762,WhiskyAuction.com,whiskyauctioncom
2015-08-01,19000.0,6.0,227.04,297647.0,1311,9762,Whisky Auctioneer,whiskyauctioneer
2015-08-01,7200.0,2.0,194.27,127444.0,656,9762,Whisky-Online Auctions,whisky-online-auctions
2015-07-01,2950.0,2.5,126.99,99940.86,787,8822,Just Whisky Auctions,just-whisky
2015-07-01,3500.0,20.0,217.05,53395.0,246,8822,McTear’s Whisky Auction,mctears
2015-07-01,11000.0,5.0,187.03,364520.0,1949,8822,Scotch Whisky Auctions,scotchwhiskyauctions
2015-07-01,5500.0,0.5,183.42,72450.0,395,8822,Whisky.Auction,whiskyauction
2015-07-01,10649.0,0.7,190.32,547357.2,2876,8822,WhiskyAuction.com,whiskyauctioncom
2015-07-01,3500.0,4.0,165.02,204127.4,1237,8822,Whisky Auctioneer,whiskyauctioneer
2015-07-01,5800.0,1.0,98.67,131433.25,1332,8822,Whisky-Online Auctions,whisky-online-auctions
2015-06-01,6000.0,100.0,613.46,95700.0,156,8690,Bonhams Whisky Auction,bonhams
2015-06-01,9500.0,5.0,171.96,100942.1,587,8690,Just Whisky Auctions,just-whisky
2015-06-01,5000.0,15.0,224.75,75965.0,338,8690,McTear’s Whisky Auction,mctears
2015-06-01,8600.0,5.0,185.54,459385.0,2476,8690,Scotch Whisky Auctions,scotchwhiskyauctions
2015-06-01,3500.0,0.5,172.26,74588.0,433,8690,Whisky.Auction,whiskyauction
2015-06-01,10395.7,0.7,190.94,497578.8,2606,8690,WhiskyAuction.com,whiskyauctioncom
2015-06-01,4550.0,5.0,195.39,235646.31,1206,8690,Whisky Auctioneer,whiskyauctioneer
2015-06-01,8200.0,10.0,224.32,199195.0,888,8690,Whisky-Online Auctions,whisky-online-auctions
2015-05-01,7460.0,129.0,1349.38,153829.0,114,8625,Bonhams Whisky Auction,bonhams
2015-05-01,5200.0,5.0,170.39,431435.0,2532,8625,Scotch Whisky Auctions,scotchwhiskyauctions
2015-05-01,7100.0,0.5,216.67,82985.0,383,8625,Whisky.Auction,whiskyauction
2015-05-01,10226.5,0.7,265.54,710577.2,2676,8625,WhiskyAuction.com,whiskyauctioncom
2015-05-01,5010.0,7.0,182.87,218710.99,1196,8625,Whisky Auctioneer,whiskyauctioneer
2015-05-01,17600.0,1.0,75.89,130837.25,1724,8625,Whisky-Online Auctions,whisky-online-auctions
2015-04-01,4600.0,15.0,273.26,91815.0,336,7989,McTear’s Whisky Auction,mctears
2015-04-01,4200.0,5.0,182.38,508665.0,2789,7989,Scotch Whisky Auctions,scotchwhiskyauctions
2015-04-01,7100.0,0.5,186.4,61511.5,330,7989,Whisky.Auction,whiskyauction
2015-04-01,6302.4,0.7,149.48,418556.9,2800,7989,WhiskyAuction.com,whiskyauctioncom
2015-04-01,12000.0,7.0,280.07,246459.03,880,7989,Whisky Auctioneer,whiskyauctioneer
2015-04-01,8200.0,5.0,178.55,152482.5,854,7989,Whisky-Online Auctions,whisky-online-auctions
2015-03-01,17000.0,100.0,836.91,173240.0,207,8920,Bonhams Whisky Auction,bonhams
2015-03-01,4200.0,15.0,212.09,86533.0,408,8920,McTear’s Whisky Auction,mctears
2015-03-01,8200.0,5.0,175.92,577361.0,3282,8920,Scotch Whisky Auctions,scotchwhiskyauctions
2015-03-01,5453.9,0.7,181.84,569354.8,3131,8920,WhiskyAuction.com,whiskyauctioncom
2015-03-01,12100.0,5.0,218.41,245710.96,1125,8920,Whisky Auctioneer,whiskyauctioneer
2015-03-01,15100.0,6.0,239.24,183499.5,767,8920,Whisky-Online Auctions,whisky-online-auctions
2015-02-01,25861.0,298.0,2347.55,727740.0,310,7589,Bonhams Whisky Auction,bonhams
2015-02-01,3400.0,25.0,275.26,99370.0,361,7589,McTear’s Whisky Auction,mctears
2015-02-01,3900.0,5.0,213.32,478043.0,2241,7589,Scotch Whisky Auctions,scotchwhiskyauctions
2015-02-01,5419.0,0.8,200.47,458070.4,2285,7589,WhiskyAuction.com,whiskyauctioncom
2015-02-01,8700.0,9.0,283.04,224449.69,793,7589,Whisky Auctioneer,whiskyauctioneer
2015-02-01,27200.0,1.0,132.16,211327.75,1599,7589,Whisky-Online Auctions,whisky-online-auctions
2015-01-01,10500.0,25.0,295.31,95090.0,322,6418,McTear’s Whisky Auction,mctears
2015-01-01,5000.0,5.0,214.47,356230.0,1661,6418,Scotch Whisky Auctions,scotchwhiskyauctions
2015-01-01,4738.7,1.6,194.67,537685.5,2762,6418,WhiskyAuction.com,whiskyauctioncom
2015-01-01,16000.0,9.0,233.54,202478.64,867,6418,Whisky Auctioneer,whiskyauctioneer
2015-01-01,4500.0,10.0,120.07,96772.5,806,6418,Whisky-Online Auctions,whisky-online-auctions
2014-12-01,12000.0,100.0,649.0,162250.0,250,8401,Bonhams Whisky Auction,bonhams
2014-12-01,6000.0,25.0,227.29,70915.0,312,8401,McTear’s Whisky Auction,mctears
2014-12-01,3400.0,5.0,163.2,291645.0,1787,8401,Scotch Whisky Auctions,scotchwhiskyauctions
2014-12-01,4874.6,0.8,192.29,588204.3,3059,8401,WhiskyAuction.com,whiskyauctioncom
2014-12-01,8350.0,9.0,213.48,198534.0,930,8401,Whisky Auctioneer,whiskyauctioneer
2014-12-01,15100.0,1.0,145.53,300227.5,2063,8401,Whisky-Online Auctions,whisky-online-auctions
2014-11-01,10941.0,99.0,1509.82,244591.0,162,8392,Bonhams Whisky Auction,bonhams
2014-11-01,2600.0,20.0,198.67,73905.0,372,8392,McTear’s Whisky Auction,mctears
2014-11-01,7800.0,5.0,156.96,496166.0,3161,8392,Scotch Whisky Auctions,scotchwhiskyauctions
2014-11-01,4898.0,0.8,177.19,495430.4,2796,8392,WhiskyAuction.com,whiskyauctioncom
2014-11-01,3300.0,0.0,191.46,149914.01,783,8392,Whisky Auctioneer,whiskyauctioneer
2014-11-01,8000.0,6.0,144.5,161546.0,1118,8392,Whisky-Online Auctions,whisky-online-auctions
2014-10-01,12500.0,100.0,642.58,151650.0,236,8884,Bonhams Whisky Auction,bonhams
2014-10-01,20000.0,20.0,323.44,156220.0,483,8884,McTear’s Whisky Auction,mctears
2014-10-01,8600.0,5.0,159.05,410655.0,2582,8884,Scotch Whisky Auctions,scotchwhiskyauctions
2014-10-01,3504.6,0.8,170.51,533510.8,3129,8884,WhiskyAuction.com,whiskyauctioncom
2014-10-01,5200.0,0.0,173.35,133306.39,769,8884,Whisky Auctioneer,whiskyauctioneer
2014-10-01,15100.0,1.0,119.09,200670.0,1685,8884,Whisky-Online Auctions,whisky-online-auctions
2014-09-01,4600.0,5.0,168.67,312705.0,1854,6194,Scotch Whisky Auctions,scotchwhiskyauctions
2014-09-01,6328.8,0.8,159.4,467687.4,2934,6194,WhiskyAuction.com,whiskyauctioncom
2014-09-01,2725.0,5.0,158.07,107646.48,681,6194,Whisky Auctioneer,whiskyauctioneer
2014-09-01,11100.0,10.0,214.53,155535.0,725,6194,Whisky-Online Auctions,whisky-online-auctions
2014-08-01,23872.0,198.0,2073.13,534867.0,258,7168,Bonhams Whisky Auction,bonhams
2014-08-01,5000.0,25.0,252.65,97775.0,387,7168,McTear’s Whisky Auction,mctears
2014-08-01,8200.0,5.0,164.71,293340.0,1781,7168,Scotch Whisky Auctions,scotchwhiskyauctions
2014-08-01,3254.0,0.8,132.58,431426.5,3254,7168,WhiskyAuction.com,whiskyauctioncom
2014-08-01,4900.0,0.0,199.99,108993.43,545,7168,Whisky Auctioneer,whiskyauctioneer
2014-08-01,7900.0,1.0,123.14,116125.5,943,7168,Whisky-Online Auctions,whisky-online-auctions
2014-07-01,11000.0,25.0,291.02,114660.0,394,5679,McTear’s Whisky Auction,mctears
2014-07-01,12000.0,5.0,161.36,300610.0,1863,5679,Scotch Whisky Auctions,scotchwhiskyauctions
2014-07-01,2084.5,0.8,111.79,274780.7,2458,5679,WhiskyAuction.com,whiskyauctioncom
2014-07-01,2100.0,5.0,158.42,66853.24,422,5679,Whisky Auctioneer,whiskyauctioneer
2014-07-01,20100.0,10.0,273.1,148017.5,542,5679,Whisky-Online Auctions,whisky-online-auctions
2014-06-01,16000.0,100.0,618.55,295050.0,477,7191,Bonhams Whisky Auction,bonhams
2014-06-01,3000.0,30.0,194.63,78045.0,401,7191,McTear’s Whisky Auction,mctears
2014-06-01,7800.0,5.0,163.53,387565.0,2370,7191,Scotch Whisky Auctions,scotchwhiskyauctions
2014-06-01,3907.9,0.8,113.85,294193.4,2584,7191,WhiskyAuction.com,whiskyauctioncom
2014-06-01,7400.0,5.0,211.36,55800.0,264,7191,Whisky Auctioneer,whiskyauctioneer
2014-06-01,5100.0,1.0,138.87,152059.0,1095,7191,Whisky-Online Auctions,whisky-online-auctions
2014-05-01,2088.0,149.0,729.02,77276.0,106,5546,Bonhams Whisky Auction,bonhams
2014-05-01,4200.0,20.0,419.26,144645.0,345,5546,McTear’s Whisky Auction,mctears
2014-05-01,6600.0,5.0,134.72,234680.0,1742,5546,Scotch Whisky Auctions,scotchwhiskyauctions
2014-05-01,5058.2,0.8,110.22,255262.6,2316,5546,WhiskyAuction.com,whiskyauctioncom
2014-05-01,2250.0,6.0,157.88,41522.0,263,5546,Whisky Auctioneer,whiskyauctioneer
2014-05-01,7400.0,6.0,199.41,154346.0,774,5546,Whisky-Online Auctions,whisky-online-auctions
2014-04-01,38543.0,53.0,487.87,453230.0,929,7415,Bonhams Whisky Auction,bonhams
2014-04-01,5000.0,25.0,248.35,55630.0,224,7415,McTear’s Whisky Auction,mctears
2014-04-01,12500.0,5.0,156.87,307940.0,1963,7415,Scotch Whisky Auctions,scotchwhiskyauctions
2014-04-01,3000.2,0.8,148.41,361964.5,2439,7415,WhiskyAuction.com,whiskyauctioncom
2014-04-01,1750.0,5.0,160.17,37961.0,237,7415,Whisky Auctioneer,whiskyauctioneer
2014-04-01,6200.0,0.5,147.8,239877.0,1623,7415,Whisky-Online Auctions,whisky-online-auctions
2014-03-01,2400.0,25.0,280.22,100320.0,358,6224,McTear’s Whisky Auction,mctears
2014-03-01,6600.0,5.0,140.25,326360.0,2327,6224,Scotch Whisky Auctions,scotchwhiskyauctions
2014-03-01,2467.1,0.8,129.91,256954.9,1978,6224,WhiskyAuction.com,whiskyauctioncom
2014-03-01,2450.0,4.0,155.11,28695.35,185,6224,Whisky Auctioneer,whiskyauctioneer
2014-03-01,6900.0,1.0,127.88,175960.5,1376,6224,Whisky-Online Auctions,whisky-online-auctions
2014-02-01,13000.0,70.0,621.08,115520.0,186,5556,Bonhams Whisky Auction,bonhams
2014-02-01,3600.0,5.0,140.99,249265.0,1768,5556,Scotch Whisky Auctions,scotchwhiskyauctions
2014-02-01,2441.6,0.8,134.91,307317.1,2278,5556,WhiskyAuction.com,whiskyauctioncom
2014-02-01,2125.0,0.0,161.67,40417.5,250,5556,Whisky Auctioneer,whiskyauctioneer
2014-02-01,17000.0,1.0,136.92,147056.5,1074,5556,Whisky-Online Auctions,whisky-online-auctions
2014-01-01,2250.0,5.0,142.49,192795.0,1353,6127,Scotch Whisky Auctions,scotchwhiskyauctions
2014-01-01,3691.3,0.8,149.77,454560.8,3035,6127,WhiskyAuction.com,whiskyauctioncom
2014-01-01,2500.0,9.0,189.86,70058.05,369,6127,Whisky Auctioneer,whiskyauctioneer
2014-01-01,8600.0,1.0,117.43,160876.75,1370,6127,Whisky-Online Auctions,whisky-online-auctions
2013-12-01,11000.0,60.0,611.28,114310.0,187,6365,Bonhams Whisky Auction,bonhams
2013-12-01,7050.0,5.0,156.42,244640.0,1564,6365,Scotch Whisky Auctions,scotchwhiskyauctions
2013-12-01,4293.0,1.0,121.9,381294.0,3128,6365,WhiskyAuction.com,whiskyauctioncom
2013-12-01,12600.0,1.0,152.41,226477.0,1486,6365,Whisky-Online Auctions,whisky-online-auctions
2013-11-01,17904.0,169.0,1523.85,135623.0,89,6059,Bonhams Whisky Auction,bonhams
2013-11-01,6150.0,5.0,138.41,265055.0,1915,6059,Scotch Whisky Auctions,scotchwhiskyauctions
2013-11-01,5294.0,1.0,136.59,458389.0,3356,6059,WhiskyAuction.com,whiskyauctioncom
2013-11-01,6600.0,15.0,193.38,135172.5,699,6059,Whisky-Online Auctions,whisky-online-auctions
2013-10-01,9250.0,40.0,509.42,302087.0,593,6108,Bonhams Whisky Auction,bonhams
2013-10-01,4450.0,5.0,157.24,247810.0,1576,6108,Scotch Whisky Auctions,scotchwhiskyauctions
2013-10-01,2090.0,1.0,128.65,360467.0,2802,6108,WhiskyAuction.com,whiskyauctioncom
2013-10-01,4300.0,1.0,103.33,117490.25,1137,6108,Whisky-Online Auctions,whisky-online-auctions
2013-09-01,4300.0,5.0,149.29,231395.0,1550,5096,Scotch Whisky Auctions,scotchwhiskyauctions
2013-09-01,3505.0,1.0,132.52,403936.0,3048,5096,WhiskyAuction.com,whiskyauctioncom
2013-09-01,1120.0,1.0,16.32,8125.5,498,5096,Whisky-Online Auctions,whisky-online-auctions
2013-08-01,6000.0,280.0,865.71,24240.0,28,5223,Bonhams Whisky Auction,bonhams
2013-08-01,3900.0,5.0,147.97,242960.0,1642,5223,Scotch Whisky Auctions,scotchwhiskyauctions
2013-08-01,3094.0,1.0,115.66,312755.0,2704,5223,WhiskyAuction.com,whiskyauctioncom
2013-08-01,2450.0,1.0,77.0,65369.0,849,5223,Whisky-Online Auctions,whisky-online-auctions
2013-07-01,6050.0,5.0,148.97,190830.0,1281,4548,Scotch Whisky Auctions,scotchwhiskyauctions
2013-07-01,3815.0,1.0,137.74,390627.0,2836,4548,WhiskyAuction.com,whiskyauctioncom
2013-07-01,2700.0,5.0,111.69,48137.0,431,4548,Whisky-Online Auctions,whisky-online-auctions
2013-06-01,5000.0,60.0,434.73,123030.0,283,5024,Bonhams Whisky Auction,bonhams
2013-06-01,4000.0,5.0,143.81,290935.0,2023,5024,Scotch Whisky Auctions,scotchwhiskyauctions
2013-06-01,3419.0,1.0,153.44,317765.0,2071,5024,WhiskyAuction.com,whiskyauctioncom
2013-06-01,975.0,5.0,72.63,46989.5,647,5024,Whisky-Online Auctions,whisky-online-auctions
2013-05-01,10941.0,278.0,1592.68,159268.0,100,3798,Bonhams Whisky Auction,bonhams
2013-05-01,5050.0,10.0,161.93,172135.0,1063,3798,Scotch Whisky Auctions,scotchwhiskyauctions
